bot,comment,server_name,namespace,timestamp,title,type,user,wiki,log_type,minor,length_old,length_new
False,/* 1984 Senate election */,en.wikipedia.org,5,1605477692,Wikipedia talk:WikiProject Australian politics,edit,Marcnut1996,enwiki,unknown,False,17456,17882
False,,en.wikipedia.org,0,1605477692,List of military equipment of Cyprus,edit,80.47.74.131,enwiki,unknown,False,12506,12504
False,/* Keith Schembri and other governmental staff involved */ Vella,en.wikipedia.org,0,1605477695,2019 Malta political crisis,edit,Ânes-pur-sàng,enwiki,unknown,False,43414,43939
False,/* Film */  [[WP:BLP]],en.wikipedia.org,0,1605477695,Miranda Priestly,edit,Tbhotch,enwiki,unknown,False,16841,16465
False,"cap, punct",en.wikipedia.org,0,1605477701,Wayne Matthews,edit,Chris the speller,enwiki,unknown,True,6440,6442
False,ce,en.wikipedia.org,0,1605477700,Global Exchange,edit,Jooojay,enwiki,unknown,False,12227,12042
False,/* Reaction to election result */,en.wikipedia.org,0,1605477703,Tsakhiagiin Elbegdorj,edit,46.6.134.58,enwiki,unknown,False,148047,148113
False,/* Early life */,en.wikipedia.org,0,1605477705,Gurram Jashuva,edit,49.205.253.12,enwiki,unknown,False,10673,10646
False,There was an error in cited Kelvin temperature of sublimation at 1 atm.  I changed it the the correct value of 194.5 K,en.wikipedia.org,0,1605477706,Dry ice,edit,Apropolist,enwiki,unknown,False,31912,32226
False,"[[:Dry ice]] added to category, [[Special:WhatLinksHere/Dry ice|this page is included within other pages]]",en.wikipedia.org,14,1605477706,Category:CS1 errors: dates,categorize,Apropolist,enwiki,unknown,unknown,-999,-999
False,"[[:Dry ice]] added to category, [[Special:WhatLinksHere/Dry ice|this page is included within other pages]]",en.wikipedia.org,14,1605477706,Category:CS1: abbreviated year range,categorize,Apropolist,enwiki,unknown,unknown,-999,-999
False,Welcome to Wikipedia!,en.wikipedia.org,3,1605477710,User talk:Vivian Gupta,new,Kautilya3,enwiki,unknown,False,-999,2900
False,rdr to main draft,en.wikipedia.org,118,1605477709,Draft:Tram lines in Bratislava (1),edit,UnitedStatesian,enwiki,unknown,False,25481,44
False,[[:Draft:Tram lines in Bratislava (1)]] removed from category,en.wikipedia.org,14,1605477709,Category:Draft articles,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,[[:Draft:Tram lines in Bratislava (1)]] removed from category,en.wikipedia.org,14,1605477709,Category:Content moved from mainspace to draftspace from November 2020,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,[[:Draft:Tram lines in Bratislava (1)]] removed from category,en.wikipedia.org,14,1605477709,Category:All content moved from mainspace to draftspace,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,/* RfC: First lady-designate */,en.wikipedia.org,1,1605477711,Talk:Jill Biden,edit,Surtsicna,enwiki,unknown,False,42879,43401
False,/* Acquisition */replaced: family run → family-run,en.wikipedia.org,0,1605477715,"Sir Alfred Bird, 1st Baronet",edit,Chris the speller,enwiki,unknown,True,5447,5447
False,,en.wikipedia.org,1,1605477709,Talk:Antifa (United States),edit,Wikieditor19920,enwiki,unknown,False,266067,266839
False,/* International */,en.wikipedia.org,0,1605477720,Dennis Praet,edit,MIR17,enwiki,unknown,False,20178,20178
False,Re-wrote the piece about Bealls' acquisition of Stage's IP.,en.wikipedia.org,0,1605477723,Bealls (Florida),edit,71.168.79.130,enwiki,unknown,False,10492,10793
False,/* Biography */replaced: family run → family-run,en.wikipedia.org,0,1605477725,Maurice Fitzgerald (footballer),edit,Chris the speller,enwiki,unknown,True,25019,25019
False,WP,en.wikipedia.org,1,1605477728,Talk:Miranda Priestly,edit,Tbhotch,enwiki,unknown,False,4657,4707
False,[[:Talk:Miranda Priestly]] added to category,en.wikipedia.org,14,1605477728,Category:Start-Class fictional character articles,categorize,Tbhotch,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Miranda Priestly]] added to category,en.wikipedia.org,14,1605477728,Category:WikiProject Fictional characters articles,categorize,Tbhotch,enwiki,unknown,unknown,-999,-999
False,/* External links */,en.wikipedia.org,0,1605477729,The Burning Cross,edit,Dimadick,enwiki,unknown,False,3685,3726
False,/* Ordnance department */,en.wikipedia.org,0,1605477731,"John Pitt, 2nd Earl of Chatham",edit,Lord Cornwallis,enwiki,unknown,False,26677,26743
False,"[[:The Burning Cross]] added to category, [[Special:WhatLinksHere/The Burning Cross|this page is included within other pages]]",en.wikipedia.org,14,1605477729,Category:Films about the Ku Klux Klan,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,/* 2020 */ Added Greece result.,en.wikipedia.org,0,1605477741,Moldova national football team results (2020–29),edit,SteveMc25,enwiki,unknown,False,6962,7117
False,removed [[Category:Surname list]] using [[WP:HC|HotCat]],en.wikipedia.org,0,1605477742,Yana (surname),edit,UnitedStatesian,enwiki,unknown,False,4895,4869
False,[[:Yana (surname)]] removed from category,en.wikipedia.org,14,1605477742,Category:Surname list,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,/* Reactions */ [[WP:SYNTH]] and not what is the main purpose of that article,en.wikipedia.org,0,1605477745,Regional Comprehensive Economic Partnership,edit,Albertaont,enwiki,unknown,False,57350,56616
False,,en.wikipedia.org,0,1605477747,The Partridge Family Album,edit,DavidOPerson,enwiki,unknown,False,6860,7723
False,,en.wikipedia.org,0,1605477748,Francisca James,edit,Stopcyberbullyingindo,enwiki,unknown,False,7659,7653
False,/* Infobox suggestion */,en.wikipedia.org,1,1605477747,Talk:Kimberly Klacik,edit,PickleG13,enwiki,unknown,False,32699,33003
False,,en.wikipedia.org,0,1605477751,William Strutt,edit,27.32.19.250,enwiki,unknown,False,7295,7312
False,Adding {{Cleanup-bare URLs|date=November 2020}},en.wikipedia.org,0,1605477750,Paramore (album),edit,Bowling is life,enwiki,unknown,False,57458,57499
False,"/* Mass of unsourced content, added to possibly hundreds of figure skating articles */ add",en.wikipedia.org,4,1605477751,Wikipedia:Administrators' noticeboard/Incidents,edit,2601:188:180:B8E0:65F5:930C:B0B2:CD63,enwiki,unknown,False,229375,229488
False,"[[:Paramore (album)]] added to category, [[Special:WhatLinksHere/Paramore (album)|this page is included within other pages]]",en.wikipedia.org,14,1605477750,Category:Articles needing cleanup from November 2020,categorize,Bowling is life,enwiki,unknown,unknown,-999,-999
False,"[[:Paramore (album)]] added to category, [[Special:WhatLinksHere/Paramore (album)|this page is included within other pages]]",en.wikipedia.org,14,1605477750,Category:Articles with bare URLs for citations from November 2020,categorize,Bowling is life,enwiki,unknown,unknown,-999,-999
False,"[[:Paramore (album)]] added to category, [[Special:WhatLinksHere/Paramore (album)|this page is included within other pages]]",en.wikipedia.org,14,1605477750,Category:All articles with bare URLs for citations,categorize,Bowling is life,enwiki,unknown,unknown,-999,-999
False,"[[:Paramore (album)]] added to category, [[Special:WhatLinksHere/Paramore (album)|this page is included within other pages]]",en.wikipedia.org,14,1605477750,Category:Articles covered by WikiProject Wikify from November 2020,categorize,Bowling is life,enwiki,unknown,unknown,-999,-999
False,"[[:Paramore (album)]] added to category, [[Special:WhatLinksHere/Paramore (album)|this page is included within other pages]]",en.wikipedia.org,14,1605477750,Category:All articles covered by WikiProject Wikify,categorize,Bowling is life,enwiki,unknown,unknown,-999,-999
False,/* Ordnance department */,en.wikipedia.org,0,1605477756,"John Pitt, 2nd Earl of Chatham",edit,Lord Cornwallis,enwiki,unknown,False,26743,26745
False,,en.wikipedia.org,2,1605477759,User:JediMasterMacaroni,log,JediMasterMacaroni,enwiki,newusers,unknown,-999,-999
False,punct,en.wikipedia.org,0,1605477772,Kojo Baffoe,edit,Chris the speller,enwiki,unknown,True,7183,7184
False,removed [[Category:Surname]] using [[WP:HC|HotCat]],en.wikipedia.org,0,1605477773,Wasti,edit,UnitedStatesian,enwiki,unknown,False,511,489
False,[[:Wasti]] removed from category,en.wikipedia.org,14,1605477773,Category:Surname,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,/* G */,en.wikipedia.org,0,1605477774,List of comedy television series,edit,2603:9000:F80C:E00:905D:530F:A704:D4E6,enwiki,unknown,False,80350,80397
False,Removed sentence stating that Post-Roman uses of the legend focus more on artistic rather than historical merit; opinion and not fact,en.wikipedia.org,2,1605477779,User:Tjna57/Lucretia,edit,Tjna57,enwiki,unknown,False,3012,2875
False,,en.wikipedia.org,0,1605477781,Leopold the Cat,edit,100.33.29.62,enwiki,unknown,False,3447,3543
False,[[:Leopold the Cat]] added to category,en.wikipedia.org,14,1605477781,Category:Short films,categorize,100.33.29.62,enwiki,unknown,unknown,-999,-999
False,[[:Leopold the Cat]] added to category,en.wikipedia.org,14,1605477781,Category:Short film series,categorize,100.33.29.62,enwiki,unknown,unknown,-999,-999
False,[[:Leopold the Cat]] added to category,en.wikipedia.org,14,1605477781,Category:Animated short films,categorize,100.33.29.62,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,0,1605477792,List of Hammarby Fotboll players,edit,Derby 95,enwiki,unknown,False,16797,16901
False,removed [[Category:Surname]] using [[WP:HC|HotCat]],en.wikipedia.org,0,1605477793,Yana (surname),edit,UnitedStatesian,enwiki,unknown,False,4869,4847
False,[[:Yana (surname)]] removed from category,en.wikipedia.org,14,1605477793,Category:Surname,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,0,1605477794,Francisca James,edit,Stopcyberbullyingindo,enwiki,unknown,True,7653,7653
False,re-ordered sections,en.wikipedia.org,0,1605477795,"Port Aransas, Texas",edit,Magnolia677,enwiki,unknown,False,39540,39525
False,/* Timeline of usage */,en.wikipedia.org,0,1605477798,National emblem of France,edit,Ssolbergj,enwiki,unknown,False,13494,13623
False,Updated URL for reference,en.wikipedia.org,0,1605477799,Mount Beatty,edit,Seabraham,enwiki,unknown,False,2118,2144
False,excessive capitalization (see [[MOS:JOBTITLES]] and virtually every major style guide out there),en.wikipedia.org,0,1605477802,Doug Emhoff,edit,Surtsicna,enwiki,unknown,False,11846,11846
False,/* External links */,en.wikipedia.org,0,1605477802,The Big Fix (1947 film),edit,Dimadick,enwiki,unknown,False,5419,5473
False,[[:The Big Fix (1947 film)]] added to category,en.wikipedia.org,14,1605477802,Category:Films with screenplays by Aubrey Wisberg,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,punct,en.wikipedia.org,0,1605477804,Brookfield Engineering,edit,Chris the speller,enwiki,unknown,True,9435,9436
False,I edit the categories and correct some gramatic errors.,en.wikipedia.org,2,1605477812,User:Vegavegmarie/Paroniria,edit,Vegavegmarie,enwiki,unknown,True,763,2629
False,"[[:User:Vegavegmarie/Paroniria]] added to category, [[Special:WhatLinksHere/User:Vegavegmarie/Paroniria|this page is included within other pages]]",en.wikipedia.org,14,1605477812,Category:Parasomnias,categorize,Vegavegmarie,enwiki,unknown,unknown,-999,-999
False,Added citations,en.wikipedia.org,0,1605477818,Michael Vitez,edit,Mollifiednow,enwiki,unknown,False,4149,4179
False,Added detail,en.wikipedia.org,0,1605477818,Super Sako,edit,2605:E000:1527:4CB1:7447:B06B:F944:2176,enwiki,unknown,False,5356,5358
False,,en.wikipedia.org,0,1605477819,Bealls (Florida),edit,71.168.79.130,enwiki,unknown,False,10793,10743
False,[[WP:AES|←]]Redirected page to [[Second Lady of the United States]],en.wikipedia.org,0,1605477820,Second gentleman of the United States,new,Surtsicna,enwiki,unknown,False,-999,46
False,/* Hayato Fukamiya */,en.wikipedia.org,0,1605477820,List of Kamen Rider Saber characters,edit,Exukvera,enwiki,unknown,False,41487,41602
False,"The paragraph should be removed because it's the writer's personal political comment that refers to Daily Beast, a left leaning publication.",en.wikipedia.org,0,1605477821,Maria Bartiromo,edit,RealCVoice,enwiki,unknown,True,20633,20210
False,/* Career */ adding BCG sources on BBC dropping Contractual Obligation archive,en.wikipedia.org,0,1605477823,James Veitch (comedian),edit,Bilorv,enwiki,unknown,False,8560,9247
False,minot edits,en.wikipedia.org,2,1605477824,"User:SacState2020/sandbox/Fountain of Neptune, Florence",edit,SacState2020,enwiki,unknown,False,22762,22773
False,,en.wikipedia.org,2,1605477828,User:George233232323255577,log,George233232323255577,enwiki,newusers,unknown,-999,-999
False,,en.wikipedia.org,0,1605477830,William Strutt,log,27.32.19.250,enwiki,abusefilter,unknown,-999,-999
False,,en.wikipedia.org,0,1605477830,William Strutt,log,27.32.19.250,enwiki,abusefilter,unknown,-999,-999
False,/* British colonial service and the Cape to Cairo vision */,en.wikipedia.org,0,1605477829,Harry Johnston,edit,Shāntián Tàiláng,enwiki,unknown,False,28104,28470
False,"Adding local [[Wikipedia:Short description|short description]]: ""English footballer"", overriding Wikidata description ""English footballer and manager (1950-2007)"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])",en.wikipedia.org,0,1605477830,Graham Paddon,edit,UnitedStatesian,enwiki,unknown,False,18089,18130
False,"[[:Graham Paddon]] added to category, [[Special:WhatLinksHere/Graham Paddon|this page is included within other pages]]",en.wikipedia.org,14,1605477830,Category:Articles with short description,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,"[[:Graham Paddon]] added to category, [[Special:WhatLinksHere/Graham Paddon|this page is included within other pages]]",en.wikipedia.org,14,1605477830,Category:Short description is different from Wikidata,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,0,1605477835,Rafael Nadal,edit,Paulinho28,enwiki,unknown,False,246193,246193
False,"date format audit, minor formatting, [[WP:AWB/T|typo(s) fixed]]: second level → second-level",en.wikipedia.org,0,1605477835,Krasnodar Rora,edit,Dawnseeker2000,enwiki,unknown,True,5536,5537
False,Clean up [[:Category:Pages using duplicate arguments in template calls|duplicate template arguments]] using [[:en:User:Frietjes/findargdups|findargdups]],en.wikipedia.org,0,1605477837,Shiva Baby,edit,Davemck,enwiki,unknown,True,72105,72057
False,"[[:Krasnodar Rora]] added to category, [[Special:WhatLinksHere/Krasnodar Rora|this page is included within other pages]]",en.wikipedia.org,14,1605477835,Category:Use dmy dates from November 2020,categorize,Dawnseeker2000,enwiki,unknown,unknown,-999,-999
False,"[[:Krasnodar Rora]] removed from category, [[Special:WhatLinksHere/Krasnodar Rora|this page is included within other pages]]",en.wikipedia.org,14,1605477835,Category:Use dmy dates from November 2010,categorize,Dawnseeker2000,enwiki,unknown,unknown,-999,-999
False,"[[:Shiva Baby]] removed from category, [[Special:WhatLinksHere/Shiva Baby|this page is included within other pages]]",en.wikipedia.org,14,1605477837,Category:Harv and Sfn no-target errors,categorize,Davemck,enwiki,unknown,unknown,-999,-999
False,"[[:Shiva Baby]] removed from category, [[Special:WhatLinksHere/Shiva Baby|this page is included within other pages]]",en.wikipedia.org,14,1605477837,Category:Pages using duplicate arguments in template calls,categorize,Davemck,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,0,1605477839,Josh Magennis,edit,82.69.124.28,enwiki,unknown,False,40914,40914
False,,en.wikipedia.org,0,1605477839,George Shultz,edit,Jkaharper,enwiki,unknown,False,61139,61112
False,,en.wikipedia.org,2,1605477844,User:Vivian Gupta,log,Kautilya3,enwiki,thanks,unknown,-999,-999
False,punct,en.wikipedia.org,0,1605477839,"Malvern, Worcestershire",edit,Chris the speller,enwiki,unknown,True,148489,148487
False,"/* Existing former Broadway theaters, Central Theatre */ reply",en.wikipedia.org,1,1605477843,Talk:List of Broadway theaters,edit,Found5dollar,enwiki,unknown,False,6054,6914
False,/* Filmography */,en.wikipedia.org,0,1605477844,Leonid Bichevin,edit,Iamnotregistered,enwiki,unknown,False,10377,10382
False,/* External links */,en.wikipedia.org,0,1605477847,The Big Fix (1947 film),edit,Dimadick,enwiki,unknown,False,5473,5501
False,/* Episodes */,en.wikipedia.org,0,1605477848,Special Agent Oso (series 2),edit,2601:14E:4180:3350:5C10:5C7D:2D8C:7ED6,enwiki,unknown,False,59902,59902
False,Fixed punctuation in title in opening paragraph. See grammar rules regarding apostrophe & s.,en.wikipedia.org,0,1605477848,Achilles' heel,edit,64.137.155.231,enwiki,unknown,False,6701,6677
False,[[:The Big Fix (1947 film)]] added to category,en.wikipedia.org,14,1605477847,Category:Gambling films,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,/* Champions */,en.wikipedia.org,0,1605477850,Masters Tournament,edit,Brandonlw97,enwiki,unknown,False,124399,124400
False,,en.wikipedia.org,0,1605477851,William Strutt,edit,27.32.19.250,enwiki,unknown,False,7312,7320
False,Added birthplace and the his last name.,en.wikipedia.org,0,1605477854,Rohtas Singh,edit,182.69.39.212,enwiki,unknown,False,1308,1321
False,/* Daichi Kamijo */,en.wikipedia.org,0,1605477856,List of Kamen Rider Saber characters,edit,Exukvera,enwiki,unknown,False,41602,41507
False,Reverted 2 edits by [[Special:Contributions/83.252.78.188|83.252.78.188]] ([[User talk:83.252.78.188|talk]]): Unsourced and trivial,en.wikipedia.org,0,1605477853,"Somerville, Massachusetts",edit,Magnolia677,enwiki,unknown,False,105450,105325
False,/* Cast and characters */,en.wikipedia.org,0,1605477857,Aladdin (franchise),edit,Zucat,enwiki,unknown,False,54626,54983
True,Report for disneyxd.it (XWiki Regenerate - Autoclosed: none left ),en.wikipedia.org,4,1605477860,Wikipedia:WikiProject Spam/LinkReports/disneyxd.it,edit,COIBot,enwiki,unknown,False,3757,3766
False,Added synonyms,en.wikipedia.org,0,1605477860,Priacanthus arenatus,edit,Quetzal1964,enwiki,unknown,False,1496,1770
False,"[[:Priacanthus arenatus]] added to category, [[Special:WhatLinksHere/Priacanthus arenatus|this page is included within other pages]]",en.wikipedia.org,14,1605477860,Category:Automatic taxobox cleanup,categorize,Quetzal1964,enwiki,unknown,unknown,-999,-999
False,"[[:Priacanthus arenatus]] added to category, [[Special:WhatLinksHere/Priacanthus arenatus|this page is included within other pages]]",en.wikipedia.org,14,1605477860,Category:Taxoboxes with no color,categorize,Quetzal1964,enwiki,unknown,unknown,-999,-999
False,/* Criticism */,en.wikipedia.org,0,1605477868,Global Exchange,edit,Jooojay,enwiki,unknown,False,12042,12121
False,/* November 2020 */,en.wikipedia.org,3,1605477873,User talk:Neolir,edit,Neolir,enwiki,unknown,False,432,837
False,punct,en.wikipedia.org,0,1605477873,Greyhound Recycling,edit,Chris the speller,enwiki,unknown,True,5438,5439
False,"/* Capability milestones */There was a reference to the longest EVA perrormed by a woman, even though it was the longest EVA in general, the fact that the longest in general part was left until the end is sexist",en.wikipedia.org,0,1605477880,Extravehicular activity,edit,2001:BB6:2DED:D958:9D6C:600F:6A48:7F68,enwiki,unknown,False,28264,28205
False,,en.wikipedia.org,0,1605477884,Priacanthus arenatus,edit,Quetzal1964,enwiki,unknown,False,1770,1768
False,"[[:Priacanthus arenatus]] removed from category, [[Special:WhatLinksHere/Priacanthus arenatus|this page is included within other pages]]",en.wikipedia.org,14,1605477884,Category:Automatic taxobox cleanup,categorize,Quetzal1964,enwiki,unknown,unknown,-999,-999
False,"[[:Priacanthus arenatus]] removed from category, [[Special:WhatLinksHere/Priacanthus arenatus|this page is included within other pages]]",en.wikipedia.org,14,1605477884,Category:Taxoboxes with no color,categorize,Quetzal1964,enwiki,unknown,unknown,-999,-999
False,not an improvement; Undid revision 988894261 by [[Special:Contributions/Pocahontas2020|Pocahontas2020]] ([[User talk:Pocahontas2020|talk]]),en.wikipedia.org,0,1605477886,East China Sea,edit,2601:188:180:B8E0:65F5:930C:B0B2:CD63,enwiki,unknown,False,22341,22326
False,added info on taxonomic split into 3 species w citation,en.wikipedia.org,0,1605477891,Chestnut antpitta,edit,Eamon1183,enwiki,unknown,False,1070,1763
False,Ukong,en.wikipedia.org,2,1605477892,User:Omanson89/sandbox,edit,Omanson89,enwiki,unknown,True,381,103
False,[[:User:Omanson89/sandbox]] removed from category,en.wikipedia.org,14,1605477892,Category:Wikipedian recent changes patrollers,categorize,Omanson89,enwiki,unknown,unknown,-999,-999
False,[[:User:Omanson89/sandbox]] removed from category,en.wikipedia.org,14,1605477892,Category:Wikipedians with PhD degrees,categorize,Omanson89,enwiki,unknown,unknown,-999,-999
False,[[:User:Omanson89/sandbox]] removed from category,en.wikipedia.org,14,1605477892,Category:Wikipedia Did you know contributors,categorize,Omanson89,enwiki,unknown,unknown,-999,-999
False,/* External links */,en.wikipedia.org,0,1605477895,The Big Fix (1947 film),edit,Dimadick,enwiki,unknown,False,5501,5540
False,/* Lodi Grape Growers */replaced: family run → family-run,en.wikipedia.org,0,1605477894,Ironstone Vineyards,edit,Chris the speller,enwiki,unknown,True,10033,10033
False,[[:The Big Fix (1947 film)]] added to category,en.wikipedia.org,14,1605477895,Category:American basketball films,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,-1,1605477900,Special:UserLogin,log,Bongw,enwiki,abusefilter,unknown,-999,-999
False,,en.wikipedia.org,0,1605477903,Torvill and Dean,log,82.28.161.139,enwiki,abusefilter,unknown,-999,-999
False,Added links,en.wikipedia.org,0,1605477900,Torvill and Dean,edit,82.28.161.139,enwiki,unknown,False,71994,72142
False,Undid revision 988893985 by [[Special:Contributions/Pocahontas2020|Pocahontas2020]] ([[User talk:Pocahontas2020|talk]]),en.wikipedia.org,0,1605477903,Kirsten Dunst,edit,2601:188:180:B8E0:65F5:930C:B0B2:CD63,enwiki,unknown,False,106601,106599
False,/* Neutron */ ref,en.wikipedia.org,0,1605477905,List of Marvel Comics characters: N,edit,Stoshmaster,enwiki,unknown,True,25474,25507
False,Reverted 2 edits by [[Special:Contributions/83.252.78.188|83.252.78.188]] ([[User talk:83.252.78.188|talk]]): Unsourced,en.wikipedia.org,0,1605477905,The Ethical Slut,edit,Magnolia677,enwiki,unknown,False,9866,9738
False,/* Global effects */,en.wikipedia.org,0,1605477907,Tropical cyclones in 2020,edit,Modokai,enwiki,unknown,False,64649,64648
False,typo; wrong new,en.wikipedia.org,0,1605477911,Chestnut antpitta,edit,Eamon1183,enwiki,unknown,True,1763,1762
True,Add {{drafts moved from mainspace}},en.wikipedia.org,118,1605477921,Draft:Sunil De Alwis,edit,JJMC89 bot,enwiki,unknown,True,5138,5190
False,,en.wikipedia.org,2,1605477926,User:Millerbj1837/Maternal Mortality/NB4897 Peer Review,log,NB4897,enwiki,abusefilter,unknown,-999,-999
False,,en.wikipedia.org,0,1605477924,Tropical cyclones in 2020,edit,Modokai,enwiki,unknown,False,64648,64648
False,added peer review,en.wikipedia.org,2,1605477924,User:Millerbj1837/Maternal Mortality/NB4897 Peer Review,new,NB4897,enwiki,unknown,False,-999,4716
True,"[[:Draft:Sunil De Alwis]] added to category, [[Special:WhatLinksHere/Draft:Sunil De Alwis|this page is included within other pages]]",en.wikipedia.org,14,1605477921,Category:Content moved from mainspace to draftspace from November 2020,categorize,JJMC89 bot,enwiki,unknown,unknown,-999,-999
False,[[:User:Millerbj1837/Maternal Mortality/NB4897 Peer Review]] added to category,en.wikipedia.org,14,1605477924,Category:Wikipedia Student Program,categorize,NB4897,enwiki,unknown,unknown,-999,-999
False,/* Cast */,en.wikipedia.org,0,1605477926,King Arthur (2004 film),edit,Batman tas,enwiki,unknown,False,36620,36674
True,"[[:Draft:Sunil De Alwis]] added to category, [[Special:WhatLinksHere/Draft:Sunil De Alwis|this page is included within other pages]]",en.wikipedia.org,14,1605477921,Category:All content moved from mainspace to draftspace,categorize,JJMC89 bot,enwiki,unknown,unknown,-999,-999
False,/* Exploration in Africa */ improved a citation,en.wikipedia.org,0,1605477929,Harry Johnston,edit,Shāntián Tàiláng,enwiki,unknown,False,28470,28521
False,{{R from incomplete disambiguation}},en.wikipedia.org,0,1605477929,Arne Sorensen,edit,Tassedethe,enwiki,unknown,False,82,63
False,/* November 2020 */,en.wikipedia.org,3,1605477928,User talk:Neolir,edit,Neolir,enwiki,unknown,False,837,862
True,Add {{drafts moved from mainspace}},en.wikipedia.org,118,1605477931,Draft:Nekomew's Potty Trouble,edit,JJMC89 bot,enwiki,unknown,True,2570,2622
True,"[[:Draft:Nekomew's Potty Trouble]] added to category, [[Special:WhatLinksHere/Draft:Nekomew's Potty Trouble|this page is included within other pages]]",en.wikipedia.org,14,1605477931,Category:Content moved from mainspace to draftspace from November 2020,categorize,JJMC89 bot,enwiki,unknown,unknown,-999,-999
True,"[[:Draft:Nekomew's Potty Trouble]] added to category, [[Special:WhatLinksHere/Draft:Nekomew's Potty Trouble|this page is included within other pages]]",en.wikipedia.org,14,1605477931,Category:All content moved from mainspace to draftspace,categorize,JJMC89 bot,enwiki,unknown,unknown,-999,-999
False,punct,en.wikipedia.org,0,1605477936,Arthur Goddard (engineer),edit,Chris the speller,enwiki,unknown,True,9137,9138
False,/* Spooky's Jumpscare Mansion */,en.wikipedia.org,3,1605477937,User talk:Oshwah,edit,SoothingRelaxation,enwiki,unknown,False,104093,104268
False,,en.wikipedia.org,0,1605477939,Silkworm (disambiguation),log,217.42.78.209,enwiki,abusefilter,unknown,-999,-999
False,[[WP:AES|←]]Changed redirect target from [[Arne Sørensen (football player)]] to [[Arne Sorenson]],en.wikipedia.org,0,1605477939,Arne Sørensen,edit,Tassedethe,enwiki,unknown,False,93,27
False,"[[:Arne Sørensen]] removed from category, [[Special:WhatLinksHere/Arne Sørensen|this page is included within other pages]]",en.wikipedia.org,14,1605477939,Category:Redirects from moves,categorize,Tassedethe,enwiki,unknown,unknown,-999,-999
True,Add {{drafts moved from mainspace}},en.wikipedia.org,118,1605477941,Draft:Streaplers (band),edit,JJMC89 bot,enwiki,unknown,True,1336,1388
True,"[[:Draft:Streaplers (band)]] added to category, [[Special:WhatLinksHere/Draft:Streaplers (band)|this page is included within other pages]]",en.wikipedia.org,14,1605477941,Category:Content moved from mainspace to draftspace from November 2020,categorize,JJMC89 bot,enwiki,unknown,unknown,-999,-999
True,"[[:Draft:Streaplers (band)]] added to category, [[Special:WhatLinksHere/Draft:Streaplers (band)|this page is included within other pages]]",en.wikipedia.org,14,1605477941,Category:All content moved from mainspace to draftspace,categorize,JJMC89 bot,enwiki,unknown,unknown,-999,-999
False,Reverted [[WP:AGF|good faith]] edits by [[Special:Contributions/93.181.172.43|93.181.172.43]] ([[User talk:93.181.172.43|talk]]): Against consensus on talk,en.wikipedia.org,0,1605477939,Law and Justice,edit,Buidhe,enwiki,unknown,False,78537,78539
False,"/* Mass of unsourced content, added to possibly hundreds of figure skating articles */",en.wikipedia.org,4,1605477941,Wikipedia:Administrators' noticeboard/Incidents,edit,108.49.100.163,enwiki,unknown,False,229488,229759
False,,en.wikipedia.org,0,1605477947,Silkworm (disambiguation),log,217.42.78.209,enwiki,abusefilter,unknown,-999,-999
False,,en.wikipedia.org,0,1605477945,Silkworm (disambiguation),edit,217.42.78.209,enwiki,unknown,False,726,723
False,/* Plants */,en.wikipedia.org,0,1605477943,Daihatsu,edit,Regushee,enwiki,unknown,False,31053,31453
False,[[:Silkworm (disambiguation)]] removed from category,en.wikipedia.org,14,1605477945,Category:Disambiguation pages with short descriptions,categorize,217.42.78.209,enwiki,unknown,unknown,-999,-999
False,[[:Silkworm (disambiguation)]] removed from category,en.wikipedia.org,14,1605477945,Category:Short description is different from Wikidata,categorize,217.42.78.209,enwiki,unknown,unknown,-999,-999
False,[[:Silkworm (disambiguation)]] removed from category,en.wikipedia.org,14,1605477945,Category:All article disambiguation pages,categorize,217.42.78.209,enwiki,unknown,unknown,-999,-999
False,[[:Silkworm (disambiguation)]] removed from category,en.wikipedia.org,14,1605477945,Category:All disambiguation pages,categorize,217.42.78.209,enwiki,unknown,unknown,-999,-999
False,[[:Silkworm (disambiguation)]] removed from category,en.wikipedia.org,14,1605477945,Category:Disambiguation pages,categorize,217.42.78.209,enwiki,unknown,unknown,-999,-999
False,/* History */replaced: family run → family-run,en.wikipedia.org,0,1605477944,Playdale Playgrounds,edit,Chris the speller,enwiki,unknown,True,6731,6731
